id,course_name,date_created,school_id,public_course,category,sync_date
7255,biology1252,2019-12-07 00:00:00,262,1,5,2019-12-08 00:00:00
7256,biology63,2019-01-04 00:00:00,179,0,5,2019-01-05 00:00:00
7257,biology594,2019-12-13 00:00:00,516,1,4,2019-12-14 00:00:00
7258,biology614,2020-03-16 00:00:00,362,0,3,2020-03-17 00:00:00
7259,biology660,2020-05-17 00:00:00,446,0,3,2020-05-18 00:00:00
7260,biology740,2019-05-22 00:00:00,634,0,1,2019-05-23 00:00:00
7261,biology926,2019-08-07 00:00:00,537,1,1,2019-08-08 00:00:00
7262,biology687,2019-03-09 00:00:00,785,0,0,2019-03-10 00:00:00
7263,biology1180,2019-06-22 00:00:00,671,1,1,2019-06-23 00:00:00
7264,biology51,2019-06-03 00:00:00,450,0,0,2019-06-04 00:00:00
7265,biology525,2019-08-24 00:00:00,192,1,6,2019-08-25 00:00:00
7266,biology417,2020-07-14 00:00:00,587,0,0,2020-07-15 00:00:00
7267,biology781,2019-12-20 00:00:00,821,1,5,2019-12-21 00:00:00
7268,biology210,2019-11-01 00:00:00,704,1,4,2019-11-02 00:00:00
7269,biology1013,2019-11-16 00:00:00,346,1,1,2019-11-17 00:00:00
7270,biology427,2019-07-20 00:00:00,462,0,8,2019-07-21 00:00:00
7271,biology37,2019-10-16 00:00:00,107,1,1,2019-10-17 00:00:00
7272,biology28,2020-04-04 00:00:00,87,1,4,2020-04-05 00:00:00
7273,biology397,2019-07-16 00:00:00,430,1,8,2019-07-17 00:00:00
7274,biology511,2019-08-20 00:00:00,55,1,7,2019-08-21 00:00:00
7275,biology897,2020-03-11 00:00:00,599,0,7,2020-03-12 00:00:00
7276,biology748,2019-01-24 00:00:00,844,0,4,2019-01-25 00:00:00
7277,biology406,2019-06-14 00:00:00,715,1,1,2019-06-15 00:00:00
7278,biology179,2019-02-24 00:00:00,777,0,1,2019-02-25 00:00:00
7279,biology208,2019-06-28 00:00:00,360,0,2,2019-06-29 00:00:00
7280,biology630,2019-12-20 00:00:00,71,0,5,2019-12-21 00:00:00
7281,biology1217,2020-02-02 00:00:00,217,1,6,2020-02-03 00:00:00
7282,biology362,2020-02-04 00:00:00,230,0,7,2020-02-05 00:00:00
7283,biology477,2019-11-02 00:00:00,66,1,4,2019-11-03 00:00:00
7284,biology22,2019-04-23 00:00:00,448,1,6,2019-04-24 00:00:00
7285,biology197,2019-01-18 00:00:00,804,0,4,2019-01-19 00:00:00
7286,biology364,2019-05-02 00:00:00,567,1,1,2019-05-03 00:00:00
7287,biology617,2019-04-04 00:00:00,354,0,8,2019-04-05 00:00:00
7288,biology712,2020-01-18 00:00:00,151,0,7,2020-01-19 00:00:00
7289,biology144,2019-01-20 00:00:00,437,0,2,2019-01-21 00:00:00
7290,biology622,2019-11-02 00:00:00,757,0,4,2019-11-03 00:00:00
7291,biology450,2020-08-20 00:00:00,270,0,3,2020-08-21 00:00:00
7292,biology603,2020-04-10 00:00:00,199,1,2,2020-04-11 00:00:00
7293,biology775,2019-07-26 00:00:00,486,0,0,2019-07-27 00:00:00
7294,biology406,2020-08-11 00:00:00,850,1,8,2020-08-12 00:00:00
7295,biology903,2020-06-25 00:00:00,306,1,0,2020-06-26 00:00:00
7296,biology690,2019-03-03 00:00:00,352,1,0,2019-03-04 00:00:00
7297,biology908,2019-02-17 00:00:00,490,0,1,2019-02-18 00:00:00
7298,biology301,2020-07-07 00:00:00,594,0,4,2020-07-08 00:00:00
7299,biology207,2020-05-20 00:00:00,201,1,6,2020-05-21 00:00:00
7300,biology434,2019-06-25 00:00:00,714,1,3,2019-06-26 00:00:00
7301,biology242,2019-01-28 00:00:00,215,1,7,2019-01-29 00:00:00
7302,biology1319,2020-03-30 00:00:00,70,1,8,2020-03-31 00:00:00
7303,biology829,2019-01-24 00:00:00,832,1,4,2019-01-25 00:00:00
7304,biology1287,2019-11-30 00:00:00,407,0,8,2019-12-01 00:00:00
7305,biology555,2019-05-16 00:00:00,591,0,7,2019-05-17 00:00:00
7306,biology591,2020-07-07 00:00:00,28,1,7,2020-07-08 00:00:00
7307,biology1055,2020-03-29 00:00:00,31,1,4,2020-03-30 00:00:00
7308,biology1374,2019-12-07 00:00:00,222,1,4,2019-12-08 00:00:00
7309,biology335,2019-12-07 00:00:00,389,0,3,2019-12-08 00:00:00
7310,biology830,2019-09-11 00:00:00,677,0,5,2019-09-12 00:00:00
7311,biology1074,2020-06-30 00:00:00,321,0,6,2020-07-01 00:00:00
7312,biology1259,2019-02-14 00:00:00,461,0,6,2019-02-15 00:00:00
7313,biology547,2019-12-29 00:00:00,638,0,0,2019-12-30 00:00:00
7314,biology1006,2020-06-17 00:00:00,131,0,2,2020-06-18 00:00:00
7315,biology949,2019-02-16 00:00:00,722,1,4,2019-02-17 00:00:00
7316,biology564,2020-08-17 00:00:00,20,0,4,2020-08-18 00:00:00
7317,biology691,2019-01-06 00:00:00,235,0,5,2019-01-07 00:00:00
7318,biology13,2020-06-16 00:00:00,40,0,5,2020-06-17 00:00:00
7319,biology756,2019-01-04 00:00:00,99,0,3,2019-01-05 00:00:00
7320,biology1296,2020-04-04 00:00:00,767,1,7,2020-04-05 00:00:00
7321,biology606,2020-01-25 00:00:00,294,0,7,2020-01-26 00:00:00
7322,biology1379,2019-10-28 00:00:00,18,0,0,2019-10-29 00:00:00
7323,biology411,2019-06-16 00:00:00,268,1,6,2019-06-17 00:00:00
7324,biology755,2020-03-28 00:00:00,717,1,2,2020-03-29 00:00:00
7325,biology139,2020-08-09 00:00:00,762,0,4,2020-08-10 00:00:00
7326,biology123,2019-04-13 00:00:00,324,0,6,2019-04-14 00:00:00
7327,biology609,2019-06-22 00:00:00,806,0,7,2019-06-23 00:00:00
7328,biology1166,2019-07-03 00:00:00,603,0,5,2019-07-04 00:00:00
7329,biology1095,2019-07-20 00:00:00,245,1,7,2019-07-21 00:00:00
7330,biology1158,2020-08-01 00:00:00,616,0,6,2020-08-02 00:00:00
7331,biology592,2020-03-16 00:00:00,75,1,2,2020-03-17 00:00:00
7332,biology1081,2019-11-08 00:00:00,736,1,2,2019-11-09 00:00:00
7333,biology365,2019-04-18 00:00:00,554,0,0,2019-04-19 00:00:00
7334,biology122,2020-06-30 00:00:00,817,0,5,2020-07-01 00:00:00
7335,biology952,2019-12-04 00:00:00,513,0,7,2019-12-05 00:00:00
7336,biology691,2019-09-13 00:00:00,624,1,7,2019-09-14 00:00:00
7337,biology1061,2020-05-03 00:00:00,620,0,0,2020-05-04 00:00:00
7338,biology1326,2019-09-02 00:00:00,185,1,1,2019-09-03 00:00:00
7339,biology530,2019-05-18 00:00:00,300,0,2,2019-05-19 00:00:00
7340,biology422,2020-06-11 00:00:00,554,1,4,2020-06-12 00:00:00
7341,biology705,2019-08-19 00:00:00,131,0,8,2019-08-20 00:00:00
7342,biology754,2020-03-06 00:00:00,442,0,6,2020-03-07 00:00:00
7343,biology694,2019-06-19 00:00:00,123,1,2,2019-06-20 00:00:00
7344,biology686,2019-10-17 00:00:00,750,1,7,2019-10-18 00:00:00
7345,biology11,2020-08-21 00:00:00,725,1,0,2020-08-22 00:00:00
7346,biology1113,2020-06-17 00:00:00,683,1,8,2020-06-18 00:00:00
7347,biology1123,2019-10-28 00:00:00,365,0,3,2019-10-29 00:00:00
7348,biology1305,2020-07-30 00:00:00,630,1,2,2020-07-31 00:00:00
7349,biology637,2020-04-14 00:00:00,506,0,7,2020-04-15 00:00:00
7350,biology680,2020-08-13 00:00:00,141,0,1,2020-08-14 00:00:00
7351,biology781,2019-01-18 00:00:00,680,0,5,2019-01-19 00:00:00
7352,biology1150,2019-03-24 00:00:00,725,0,4,2019-03-25 00:00:00
7353,biology91,2019-10-26 00:00:00,561,1,8,2019-10-27 00:00:00
7354,biology713,2019-06-28 00:00:00,455,1,0,2019-06-29 00:00:00
7355,biology183,2019-06-18 00:00:00,719,1,1,2019-06-19 00:00:00
7356,biology713,2019-10-14 00:00:00,382,1,3,2019-10-15 00:00:00
7357,biology679,2019-08-27 00:00:00,276,0,0,2019-08-28 00:00:00
7358,biology1276,2020-02-14 00:00:00,401,1,2,2020-02-15 00:00:00
7359,biology1309,2020-02-21 00:00:00,34,0,3,2020-02-22 00:00:00
7360,biology686,2019-09-09 00:00:00,67,1,4,2019-09-10 00:00:00
7361,biology611,2019-11-02 00:00:00,623,1,6,2019-11-03 00:00:00
7362,biology874,2019-05-03 00:00:00,656,1,8,2019-05-04 00:00:00
7363,biology67,2019-05-12 00:00:00,351,1,3,2019-05-13 00:00:00
7364,biology33,2019-11-11 00:00:00,289,0,1,2019-11-12 00:00:00
7365,biology651,2020-03-26 00:00:00,735,0,1,2020-03-27 00:00:00
7366,biology800,2019-05-22 00:00:00,504,1,1,2019-05-23 00:00:00
7367,biology1368,2019-08-23 00:00:00,230,0,4,2019-08-24 00:00:00
7368,biology28,2019-09-11 00:00:00,392,1,1,2019-09-12 00:00:00
7369,biology908,2020-02-22 00:00:00,182,0,1,2020-02-23 00:00:00
7370,biology736,2019-12-22 00:00:00,825,1,8,2019-12-23 00:00:00
7371,biology102,2020-06-18 00:00:00,848,0,3,2020-06-19 00:00:00
7372,biology2,2019-12-26 00:00:00,654,0,3,2019-12-27 00:00:00
7373,biology531,2020-08-10 00:00:00,193,0,2,2020-08-11 00:00:00
7374,biology290,2019-06-19 00:00:00,816,0,1,2019-06-20 00:00:00
7375,biology58,2019-01-23 00:00:00,613,0,2,2019-01-24 00:00:00
7376,biology1369,2020-06-17 00:00:00,780,0,6,2020-06-18 00:00:00
7377,biology123,2019-03-20 00:00:00,390,0,6,2019-03-21 00:00:00
7378,biology156,2019-05-26 00:00:00,734,1,6,2019-05-27 00:00:00
7379,biology731,2020-02-06 00:00:00,756,0,5,2020-02-07 00:00:00
7380,biology345,2019-10-08 00:00:00,265,0,2,2019-10-09 00:00:00
7381,biology664,2019-05-30 00:00:00,318,1,7,2019-05-31 00:00:00
7382,biology1092,2019-12-15 00:00:00,119,0,1,2019-12-16 00:00:00
7383,biology377,2019-05-08 00:00:00,776,1,3,2019-05-09 00:00:00
7384,biology951,2019-01-10 00:00:00,731,0,5,2019-01-11 00:00:00
7385,biology1197,2019-11-28 00:00:00,395,1,0,2019-11-29 00:00:00
7386,biology455,2019-08-20 00:00:00,277,0,4,2019-08-21 00:00:00
7387,biology362,2020-05-06 00:00:00,179,0,6,2020-05-07 00:00:00
7388,biology1150,2019-08-29 00:00:00,799,1,7,2019-08-30 00:00:00
7389,biology255,2019-01-25 00:00:00,762,1,1,2019-01-26 00:00:00
7390,biology1072,2020-06-06 00:00:00,146,0,5,2020-06-07 00:00:00
7391,biology258,2020-06-18 00:00:00,249,1,8,2020-06-19 00:00:00
7392,biology1266,2019-11-21 00:00:00,253,1,5,2019-11-22 00:00:00
7393,biology614,2019-01-11 00:00:00,789,1,4,2019-01-12 00:00:00
7394,biology505,2019-09-02 00:00:00,495,1,4,2019-09-03 00:00:00
7395,biology771,2019-10-23 00:00:00,456,0,0,2019-10-24 00:00:00
7396,biology1016,2019-02-17 00:00:00,90,0,2,2019-02-18 00:00:00
7397,biology1170,2019-09-11 00:00:00,269,1,6,2019-09-12 00:00:00
7398,biology156,2019-04-18 00:00:00,234,1,3,2019-04-19 00:00:00
7399,biology766,2020-08-03 00:00:00,84,1,0,2020-08-04 00:00:00
7400,biology1027,2020-05-26 00:00:00,485,0,3,2020-05-27 00:00:00
7401,biology1029,2020-05-19 00:00:00,703,1,4,2020-05-20 00:00:00
7402,biology924,2019-12-31 00:00:00,503,0,2,2020-01-01 00:00:00
7403,biology1318,2020-05-19 00:00:00,688,0,1,2020-05-20 00:00:00
7404,biology1377,2020-07-18 00:00:00,177,0,7,2020-07-19 00:00:00
7405,biology617,2019-02-13 00:00:00,636,1,5,2019-02-14 00:00:00
7406,biology1170,2019-09-28 00:00:00,345,1,0,2019-09-29 00:00:00
7407,biology603,2019-11-21 00:00:00,149,1,6,2019-11-22 00:00:00
7408,biology1068,2019-09-27 00:00:00,577,0,8,2019-09-28 00:00:00
7409,biology791,2019-09-16 00:00:00,751,1,0,2019-09-17 00:00:00
7410,biology576,2019-11-28 00:00:00,395,1,3,2019-11-29 00:00:00
7411,biology502,2019-04-02 00:00:00,613,1,0,2019-04-03 00:00:00
7412,biology928,2019-10-31 00:00:00,750,0,5,2019-11-01 00:00:00
7413,biology696,2019-05-24 00:00:00,347,0,0,2019-05-25 00:00:00
7414,biology1032,2020-06-11 00:00:00,92,0,3,2020-06-12 00:00:00
7415,biology1345,2019-02-20 00:00:00,834,0,0,2019-02-21 00:00:00
7416,biology1251,2019-03-05 00:00:00,214,1,6,2019-03-06 00:00:00
7417,biology78,2019-02-14 00:00:00,440,0,2,2019-02-15 00:00:00
7418,biology924,2020-07-15 00:00:00,216,1,5,2020-07-16 00:00:00
7419,biology399,2020-06-05 00:00:00,721,1,5,2020-06-06 00:00:00
7420,biology576,2020-07-15 00:00:00,529,0,8,2020-07-16 00:00:00
7421,biology582,2019-10-23 00:00:00,580,0,8,2019-10-24 00:00:00
7422,biology495,2019-11-16 00:00:00,262,1,6,2019-11-17 00:00:00
7423,biology471,2019-02-18 00:00:00,180,0,7,2019-02-19 00:00:00
7424,biology245,2019-07-30 00:00:00,91,0,5,2019-07-31 00:00:00
7425,biology754,2020-05-12 00:00:00,254,0,5,2020-05-13 00:00:00
7426,biology1223,2020-08-01 00:00:00,572,0,2,2020-08-02 00:00:00
7427,biology1171,2019-08-20 00:00:00,517,0,5,2019-08-21 00:00:00
7428,biology316,2020-04-17 00:00:00,442,0,2,2020-04-18 00:00:00
7429,biology871,2020-06-14 00:00:00,42,0,3,2020-06-15 00:00:00
7430,biology591,2020-02-21 00:00:00,62,1,7,2020-02-22 00:00:00
7431,biology1360,2019-02-25 00:00:00,620,1,7,2019-02-26 00:00:00
7432,biology1020,2020-06-30 00:00:00,189,1,4,2020-07-01 00:00:00
7433,biology277,2019-10-15 00:00:00,417,0,4,2019-10-16 00:00:00
7434,biology50,2020-07-28 00:00:00,631,0,3,2020-07-29 00:00:00
7435,biology195,2020-07-20 00:00:00,187,0,6,2020-07-21 00:00:00
7436,biology214,2019-12-10 00:00:00,215,0,5,2019-12-11 00:00:00
7437,biology731,2020-03-01 00:00:00,144,1,7,2020-03-02 00:00:00
7438,biology949,2019-04-18 00:00:00,778,0,8,2019-04-19 00:00:00
7439,biology365,2019-01-24 00:00:00,375,0,8,2019-01-25 00:00:00
7440,biology1023,2019-08-28 00:00:00,658,0,7,2019-08-29 00:00:00
7441,biology987,2020-08-23 00:00:00,200,1,3,2020-08-24 00:00:00
7442,biology217,2020-01-11 00:00:00,564,0,7,2020-01-12 00:00:00
7443,biology160,2019-06-14 00:00:00,182,1,1,2019-06-15 00:00:00
7444,biology457,2019-02-27 00:00:00,308,1,0,2019-02-28 00:00:00
7445,biology1397,2019-06-15 00:00:00,50,1,5,2019-06-16 00:00:00
7446,biology932,2019-05-21 00:00:00,295,0,3,2019-05-22 00:00:00
7447,biology1103,2019-12-30 00:00:00,713,0,3,2019-12-31 00:00:00
7448,biology387,2019-04-02 00:00:00,801,1,5,2019-04-03 00:00:00
7449,biology1373,2019-01-24 00:00:00,247,1,7,2019-01-25 00:00:00
7450,biology661,2020-05-20 00:00:00,220,0,1,2020-05-21 00:00:00
7451,biology515,2020-06-12 00:00:00,146,0,2,2020-06-13 00:00:00
7452,biology1391,2019-07-22 00:00:00,192,1,8,2019-07-23 00:00:00
7453,biology224,2019-11-08 00:00:00,576,1,1,2019-11-09 00:00:00
7454,biology714,2019-04-01 00:00:00,442,0,6,2019-04-02 00:00:00
7455,biology300,2019-09-06 00:00:00,823,0,4,2019-09-07 00:00:00
7456,biology242,2019-11-01 00:00:00,402,1,5,2019-11-02 00:00:00
7457,biology389,2019-09-17 00:00:00,809,1,6,2019-09-18 00:00:00
7458,biology127,2020-01-07 00:00:00,315,1,3,2020-01-08 00:00:00
7459,biology367,2020-05-01 00:00:00,543,1,7,2020-05-02 00:00:00
7460,biology57,2019-02-01 00:00:00,506,0,6,2019-02-02 00:00:00
7461,biology1119,2019-05-26 00:00:00,812,0,4,2019-05-27 00:00:00
7462,biology1177,2019-12-04 00:00:00,429,0,5,2019-12-05 00:00:00
7463,biology1071,2020-04-06 00:00:00,603,0,6,2020-04-07 00:00:00
7464,biology128,2020-03-28 00:00:00,119,1,6,2020-03-29 00:00:00
7465,biology813,2019-12-17 00:00:00,710,0,3,2019-12-18 00:00:00
7466,biology607,2019-11-07 00:00:00,172,0,6,2019-11-08 00:00:00
7467,biology238,2020-04-10 00:00:00,566,0,3,2020-04-11 00:00:00
7468,biology832,2020-01-24 00:00:00,356,0,3,2020-01-25 00:00:00
7469,biology744,2020-02-10 00:00:00,618,0,4,2020-02-11 00:00:00
7470,biology437,2019-04-15 00:00:00,802,1,1,2019-04-16 00:00:00
7471,biology261,2019-06-08 00:00:00,579,0,4,2019-06-09 00:00:00
7472,biology884,2019-04-29 00:00:00,847,0,7,2019-04-30 00:00:00
7473,biology339,2019-02-27 00:00:00,472,1,2,2019-02-28 00:00:00
7474,biology342,2019-02-10 00:00:00,814,1,5,2019-02-11 00:00:00
7475,biology856,2019-07-17 00:00:00,619,0,7,2019-07-18 00:00:00
7476,biology530,2019-10-07 00:00:00,260,1,1,2019-10-08 00:00:00
7477,biology282,2019-12-10 00:00:00,672,0,6,2019-12-11 00:00:00
7478,biology1191,2020-01-12 00:00:00,629,0,7,2020-01-13 00:00:00
7479,biology647,2020-02-07 00:00:00,566,0,2,2020-02-08 00:00:00
7480,biology562,2019-04-16 00:00:00,93,0,2,2019-04-17 00:00:00
7481,biology812,2019-08-14 00:00:00,140,1,8,2019-08-15 00:00:00
7482,biology13,2020-05-06 00:00:00,344,1,4,2020-05-07 00:00:00
7483,biology812,2020-08-11 00:00:00,707,0,3,2020-08-12 00:00:00
7484,biology49,2019-07-22 00:00:00,846,1,2,2019-07-23 00:00:00
7485,biology36,2020-01-26 00:00:00,757,1,7,2020-01-27 00:00:00
7486,biology311,2019-12-10 00:00:00,619,1,5,2019-12-11 00:00:00
7487,biology932,2020-08-01 00:00:00,149,0,0,2020-08-02 00:00:00
7488,biology1223,2020-05-21 00:00:00,302,0,6,2020-05-22 00:00:00
7489,biology394,2020-01-03 00:00:00,244,0,7,2020-01-04 00:00:00
7490,biology767,2019-03-25 00:00:00,706,0,5,2019-03-26 00:00:00
7491,biology338,2020-03-14 00:00:00,12,1,1,2020-03-15 00:00:00
7492,biology119,2019-03-28 00:00:00,284,0,6,2019-03-29 00:00:00
7493,biology307,2020-08-03 00:00:00,318,1,0,2020-08-04 00:00:00
7494,biology709,2019-01-20 00:00:00,249,0,1,2019-01-21 00:00:00
7495,biology545,2019-04-22 00:00:00,576,0,7,2019-04-23 00:00:00
7496,biology96,2019-03-19 00:00:00,779,1,8,2019-03-20 00:00:00
7497,biology159,2020-05-05 00:00:00,545,0,7,2020-05-06 00:00:00
7498,biology1311,2019-03-15 00:00:00,448,1,6,2019-03-16 00:00:00
7499,biology1126,2019-11-05 00:00:00,340,0,3,2019-11-06 00:00:00
7500,biology776,2019-10-05 00:00:00,133,1,0,2019-10-06 00:00:00
7501,biology1149,2019-11-19 00:00:00,389,1,1,2019-11-20 00:00:00
7502,biology888,2019-12-16 00:00:00,749,0,0,2019-12-17 00:00:00
7503,biology1300,2019-11-21 00:00:00,713,1,6,2019-11-22 00:00:00
7504,biology881,2020-05-09 00:00:00,659,1,8,2020-05-10 00:00:00
7505,biology1343,2019-06-30 00:00:00,115,0,3,2019-07-01 00:00:00
7506,biology284,2020-07-25 00:00:00,765,1,7,2020-07-26 00:00:00
7507,biology694,2020-04-26 00:00:00,440,1,6,2020-04-27 00:00:00
7508,biology498,2019-08-27 00:00:00,788,1,5,2019-08-28 00:00:00
7509,biology148,2019-10-15 00:00:00,57,0,6,2019-10-16 00:00:00
7510,biology862,2020-07-31 00:00:00,42,0,2,2020-08-01 00:00:00
7511,biology140,2020-06-02 00:00:00,768,0,1,2020-06-03 00:00:00
7512,biology150,2019-05-08 00:00:00,65,1,3,2019-05-09 00:00:00
7513,biology264,2020-06-03 00:00:00,415,1,7,2020-06-04 00:00:00
7514,biology1047,2019-09-23 00:00:00,168,0,2,2019-09-24 00:00:00
7515,biology362,2019-08-09 00:00:00,198,1,0,2019-08-10 00:00:00
7516,biology54,2019-01-26 00:00:00,81,1,1,2019-01-27 00:00:00
7517,biology933,2019-12-11 00:00:00,832,0,7,2019-12-12 00:00:00
7518,biology905,2019-06-20 00:00:00,432,1,0,2019-06-21 00:00:00
7519,biology238,2019-02-15 00:00:00,689,1,0,2019-02-16 00:00:00
7520,biology217,2020-05-16 00:00:00,149,0,0,2020-05-17 00:00:00
7521,biology556,2019-11-29 00:00:00,575,1,2,2019-11-30 00:00:00
7522,biology430,2020-01-13 00:00:00,468,1,1,2020-01-14 00:00:00
7523,biology966,2020-05-18 00:00:00,738,1,6,2020-05-19 00:00:00
7524,biology155,2020-05-17 00:00:00,324,1,3,2020-05-18 00:00:00
7525,biology114,2019-12-01 00:00:00,643,0,7,2019-12-02 00:00:00
7526,biology293,2019-08-09 00:00:00,143,1,4,2019-08-10 00:00:00
7527,biology520,2020-07-09 00:00:00,298,1,8,2020-07-10 00:00:00
7528,biology292,2020-05-04 00:00:00,166,0,0,2020-05-05 00:00:00
7529,biology396,2019-12-11 00:00:00,763,1,5,2019-12-12 00:00:00
7530,biology644,2020-06-05 00:00:00,631,0,6,2020-06-06 00:00:00
7531,biology510,2019-11-12 00:00:00,505,1,2,2019-11-13 00:00:00
7532,biology1128,2019-04-25 00:00:00,769,0,1,2019-04-26 00:00:00
7533,biology1245,2020-03-23 00:00:00,775,1,6,2020-03-24 00:00:00
7534,biology1118,2019-08-05 00:00:00,142,0,2,2019-08-06 00:00:00
7535,biology223,2020-05-18 00:00:00,698,1,4,2020-05-19 00:00:00
7536,biology145,2019-04-19 00:00:00,820,1,4,2019-04-20 00:00:00
7537,biology1249,2019-03-02 00:00:00,297,0,1,2019-03-03 00:00:00
7538,biology714,2019-04-02 00:00:00,258,1,0,2019-04-03 00:00:00
7539,biology548,2020-01-01 00:00:00,150,1,8,2020-01-02 00:00:00
7540,biology594,2020-02-23 00:00:00,94,1,0,2020-02-24 00:00:00
7541,biology636,2020-03-28 00:00:00,662,1,8,2020-03-29 00:00:00
7542,biology1267,2019-08-08 00:00:00,43,1,8,2019-08-09 00:00:00
7543,biology941,2019-10-09 00:00:00,225,1,8,2019-10-10 00:00:00
7544,biology879,2020-03-10 00:00:00,190,0,2,2020-03-11 00:00:00
7545,biology457,2019-06-24 00:00:00,165,0,5,2019-06-25 00:00:00
7546,biology804,2020-04-28 00:00:00,268,0,3,2020-04-29 00:00:00
7547,biology839,2019-02-20 00:00:00,366,1,8,2019-02-21 00:00:00
7548,biology1337,2020-07-13 00:00:00,647,1,1,2020-07-14 00:00:00
7549,biology37,2020-04-23 00:00:00,653,0,5,2020-04-24 00:00:00
7550,biology998,2019-08-11 00:00:00,394,1,0,2019-08-12 00:00:00
7551,biology1188,2019-09-19 00:00:00,487,0,7,2019-09-20 00:00:00
7552,biology56,2019-05-23 00:00:00,706,1,2,2019-05-24 00:00:00
7553,biology365,2020-05-09 00:00:00,423,1,2,2020-05-10 00:00:00
7554,biology786,2020-01-25 00:00:00,330,0,1,2020-01-26 00:00:00
7555,biology446,2019-11-21 00:00:00,478,0,6,2019-11-22 00:00:00
7556,biology912,2019-04-12 00:00:00,628,0,1,2019-04-13 00:00:00
7557,biology327,2019-12-23 00:00:00,797,0,8,2019-12-24 00:00:00
7558,biology1161,2019-10-18 00:00:00,15,1,5,2019-10-19 00:00:00
7559,biology1307,2019-03-28 00:00:00,671,0,6,2019-03-29 00:00:00
7560,biology1085,2019-11-21 00:00:00,657,0,0,2019-11-22 00:00:00
7561,biology1347,2019-10-01 00:00:00,223,1,7,2019-10-02 00:00:00
7562,biology1363,2019-05-08 00:00:00,317,1,0,2019-05-09 00:00:00
7563,biology374,2019-10-13 00:00:00,133,1,8,2019-10-14 00:00:00
7564,biology713,2019-05-04 00:00:00,181,0,4,2019-05-05 00:00:00
7565,biology784,2020-02-29 00:00:00,220,1,8,2020-03-01 00:00:00
7566,biology81,2019-12-09 00:00:00,200,0,0,2019-12-10 00:00:00
7567,biology841,2019-01-02 00:00:00,633,1,8,2019-01-03 00:00:00
7568,biology61,2019-03-19 00:00:00,364,1,1,2019-03-20 00:00:00
7569,biology1329,2019-01-20 00:00:00,396,0,0,2019-01-21 00:00:00
7570,biology1072,2020-02-18 00:00:00,54,0,8,2020-02-19 00:00:00
7571,biology1223,2020-07-08 00:00:00,343,1,6,2020-07-09 00:00:00
7572,biology778,2020-02-24 00:00:00,137,1,5,2020-02-25 00:00:00
7573,biology266,2019-07-09 00:00:00,708,0,0,2019-07-10 00:00:00
7574,biology103,2019-08-11 00:00:00,386,1,8,2019-08-12 00:00:00
7575,biology908,2019-05-22 00:00:00,671,1,3,2019-05-23 00:00:00
7576,biology926,2019-12-14 00:00:00,697,1,2,2019-12-15 00:00:00
7577,biology667,2019-04-12 00:00:00,472,0,6,2019-04-13 00:00:00
7578,biology1224,2020-03-11 00:00:00,834,1,6,2020-03-12 00:00:00
7579,biology442,2019-07-14 00:00:00,222,0,8,2019-07-15 00:00:00
7580,biology1203,2020-02-29 00:00:00,550,0,6,2020-03-01 00:00:00
7581,biology357,2019-09-30 00:00:00,468,1,1,2019-10-01 00:00:00
7582,biology321,2019-12-24 00:00:00,483,1,5,2019-12-25 00:00:00
7583,biology912,2020-02-14 00:00:00,292,0,1,2020-02-15 00:00:00
7584,biology785,2020-03-19 00:00:00,451,1,8,2020-03-20 00:00:00
7585,biology750,2019-11-05 00:00:00,370,1,3,2019-11-06 00:00:00
7586,biology516,2020-01-29 00:00:00,184,0,2,2020-01-30 00:00:00
7587,biology117,2020-06-14 00:00:00,12,0,5,2020-06-15 00:00:00
7588,biology992,2020-06-13 00:00:00,702,0,2,2020-06-14 00:00:00
7589,biology397,2020-06-28 00:00:00,411,1,2,2020-06-29 00:00:00
7590,biology791,2019-04-18 00:00:00,465,1,8,2019-04-19 00:00:00
